video_id,text,author,published,region,language
qYNweeDHiyU,"It goes against logic that the machine can exceed human intelligence. Unless, it is NOT HUMAN. Compiled human knowledge shoved into the machine is still just that- human in origin. Bad intelligence is not all human. Bad ideas dressed as technology are not necessarily a friend. Why is AI so set against humans? Because it always hated humans and wanted to destroy humans. They have told you, haven't they? You can still shut them down.",@RainbowofColors2,2025-05-03T05:07:23Z,IN,en
qYNweeDHiyU,"I am amazed by all ai, and what they can really do with our every day lives. Since we talk about ai. I am looking to this ai job applier from this website called Undetectable AI. What do you with this kind of tool?",@AizaFabios,2025-05-01T11:24:37Z,IN,en
qYNweeDHiyU,The line he drew at 5:33 was so clean,@squidmonkey,2025-04-30T22:14:17Z,IN,en
qYNweeDHiyU,"ML and ANN s started traction commercially though limited in 1980s. I never liked Lisp and Prolog and Expert Systems due to their approach. As soon as I was exposed to ML and pattern recognition and ANNs in mid nineties at my university, it was a relief because I knew this is the future and this is how our brains work and learn. The rest is history in 2005 through 2015 and the emergence of massive computing capabilities and massive data due to internet and interest now from big players like Microsoft and google and others, the whole thing was accelerated and popularized with the advent of DNNs and in 2020s, LLMs. Interestingly, many of the ideas go back to 80s and before but they blossomed due to computing power and availability of massive data in 2010s and beyond.",@kmh134,2025-04-30T15:37:57Z,IN,en
qYNweeDHiyU,Riding my dinosaur to class threw me off the window 😂😂😂😂 i was focused but then i couldn't get it together after that line😂😂,@IlyesCodes,2025-04-30T13:43:01Z,IN,en
qYNweeDHiyU,"Understanding the differences between AI, machine learning, and deep learning was clearer with BeLikeNative. Its grammar correction and content enhancement features helped me write concise explanations, making complex concepts easier to grasp.",@josephongachi9875,2025-04-30T10:28:43Z,IN,en
qYNweeDHiyU,"Generative AI is a remarkable con — a just-good-enough simulacrum of human expression to get it past the gatekeepers in finance and the media, knowing that neither will apply a second gear of critical thinking beyond ""huh guess we're doing AI now.""",@JanHus-e3z,2025-04-29T19:18:57Z,IN,en
qYNweeDHiyU,"nice and comprehensive lecture in here, appreciate the thoughtful insight",@Abdullahipelumi20,2025-04-29T15:42:40Z,IN,en
qYNweeDHiyU,good video but you should ideally start from Statistics..,@ron4u2k,2025-04-29T09:24:48Z,IN,en
qYNweeDHiyU,I enjoyed watching your playlist! You included some really engaging videos that made the topic easy to understand. I thought the one about cyberbullying was very powerful. You did a great job selecting content that was both informative and relatable.,@AshleyPowellUWA,2025-04-29T02:38:39Z,IN,en
qYNweeDHiyU,"Great breakdown! Just like AI evolves, Sapient simplifies complex tech for mass adoption, learning and adapting as it grows. 🚀",@kenirogers9771,2025-04-28T07:36:01Z,IN,en
qYNweeDHiyU,"The rise of AI is creating so many exciting career opportunities! I’ve seen more people starting to learn how to work with these tools, and it's great to see the industry grow. If you're curious about exploring AI in depth, GenAI99 offers courses to help you get started and progress at your own pace.",@Fasthire99,2025-04-26T09:49:30Z,IN,en
qYNweeDHiyU,Thank you sir. This was very informative,@reinaogo1589,2025-04-25T00:42:27Z,IN,en
qYNweeDHiyU,Well Explained,@mehdinikoozad7068,2025-04-23T03:15:43Z,IN,en
qYNweeDHiyU,Nice video,@BrunoSimonetta-f7p,2025-04-22T09:05:02Z,IN,it
qYNweeDHiyU,LISP and Prolog... I was a FORTRAN man myself (and that failure PASCAL). Undergrad early '80's as well.,@timwilliams5076,2025-04-20T23:14:17Z,IN,en
qYNweeDHiyU,Im super new to coding and ai could have anyone advice to get started?,@Ash-h8v6e,2025-04-18T17:48:52Z,IN,en
qYNweeDHiyU,im seeing this in agentic AI hype time,@nel3960,2025-04-18T17:23:43Z,IN,en
qYNweeDHiyU,Excellent,@HumbleAvis-1,2025-04-17T19:18:55Z,IN,ca
qYNweeDHiyU,7:41 People are still composing and creating new songs from the existing information. And what creates new styles of music is the perception of music. What does Bach's work have in common with the music of the Beatles?,@mikomako641,2025-04-17T05:56:07Z,IN,en
qYNweeDHiyU,The music analogy really made generative AI click for me! Thanks for breaking down these complex topics in such an accessible way. Looking forward to more insightful content from you.,@Karrie-n2q,2025-04-15T16:09:30Z,IN,en
qYNweeDHiyU,"A very well explained video, Thank you.",@Introvert_V,2025-04-14T14:56:58Z,IN,en
qYNweeDHiyU,Jeff Crume's ability to simplify complex topics is truly remarkable; the music analogy was a perfect way to understand generative AI's creative potential. Looking forward to seeing more accessible and insightful content like this!,@nyarai-l5m,2025-04-14T07:47:31Z,IN,en
qYNweeDHiyU,"I hate to criticize, you guys are way smarter than I am , but there is one thing that you have overlooked and it’s the core definition of what Ai is , I would Love to show you my research into this topic of truly understanding what you guys have built ,",@AIUAPP,2025-04-13T10:06:22Z,IN,en
qYNweeDHiyU,"catching up with AI. I jus loving it! Thank you, so educative!",@fernandog.aguirre2791,2025-04-11T19:51:06Z,IN,en
qYNweeDHiyU,Really helpful video for understanding the basics and how these AI concepts fit together. Thanks for sharing!,@PromptProfitt,2025-04-10T13:43:22Z,IN,en
qYNweeDHiyU,AI the money machine for us if we use it wisely,@TheRoboticReviewer-h5n,2025-04-10T03:43:47Z,IN,en
qYNweeDHiyU,"This was one of the clearest and most grounded explanations of AI, machine learning, deep learning, and generative AI I’ve ever come across. 🙌 Thank you for taking such a complex and often overwhelming topic and making it not only understandable—but genuinely engaging.

I especially appreciated the way you tied it all together with the evolution of foundation models and the rise of generative AI. That music analogy was spot on—it really helped reframe the whole “is Gen AI just remixing?” debate in a powerful and relatable way. 🎶💡

As someone who’s both fascinated and cautious about the speed of AI's growth, this video felt like a breath of fresh air. Subscribed instantly—and already looking forward to what you share next!

To anyone thinking about diving into AI—this is exactly the kind of content we need more of. 👏",@TheFuturewithAI,2025-04-10T02:27:39Z,IN,en
qYNweeDHiyU,we are moving with crystal empire with universal villages open for all persons,@BonifaceMutunga-p2q,2025-04-09T14:04:56Z,IN,en
qYNweeDHiyU,IBM Technology you are being fooled by this fools and you try to fool everyone else 😂😂😂,@gabrielvillegas5508,2025-04-09T06:32:38Z,IN,en
qYNweeDHiyU,"AI doesn’t learn. AI is nothing but a rudimentary program created to cheat, steal or hack. There’s no Artificial Intelligence. It is nothing but a program that if we don’t add any information it becomes obsolete. Also the data it poses is like a cartoon from the 70s which doesn’t understand logic or human common sense. Doesn’t understand animal behavior. Makes mistakes in basic topics. All this happens cuz is not Artificial Intelligence. It is just a program and this people want to fool everyone except for me 😂😂😂",@gabrielvillegas5508,2025-04-09T06:31:46Z,IN,en
qYNweeDHiyU,"We are in a wonderful point in history. Thank you, Sir.",@stever.9925,2025-04-08T06:19:47Z,IN,en
qYNweeDHiyU,"Great overview, easy to understand, thank you.",@stevegoldsmith1738,2025-04-06T23:51:16Z,IN,en
qYNweeDHiyU,Imagine a world where AI creates art and music - imagine when it works out how do do hands and feet lol - We will need to destroy it,@stunnerofagunner,2025-04-05T16:39:45Z,IN,en
qYNweeDHiyU,GREAT VIDEO,@Janrosenmeier,2025-04-05T13:34:29Z,IN,de
qYNweeDHiyU,Excellent explanation. Thanks for sharing!,@sushovandas517,2025-04-05T11:26:33Z,IN,en
aZ5EsdnpLMI,"0:11 The Oracle of AI - 2019
12:56 The Revolution (Part 1) - 2023
27:33 The Revolution (Part 2) - 2023
40:00 Who is minding the chatbots? - 2023

See Scott Pelley's interview with AI pioneer Geoffrey Hinton here: https://youtu.be/qrvK_KuIeJk",@60minutes,2024-01-02T11:54:04Z,IN,en
aZ5EsdnpLMI,Great documentary CBS/60 Minutes,@gurumyster,2025-06-21T01:06:47Z,IN,ro
aZ5EsdnpLMI,awesome 💫,@Wrapmastersuhail,2025-06-16T18:46:36Z,IN,af
aZ5EsdnpLMI,"To anyone who's suffering depression, anxiety, insomnia and other mental health problems, you are not alone. I feel you. You are so brave. You are doing so well. I'm proud of you. I'm sending you a virtual hug ❤ what helped me get out of that dark spiral was journaling and mindfulness from Shift Your Mind by Alexander Brooks. The anxiety that used to control my whole day barely shows up now!🙏❤",@Chal1355,2025-06-16T18:46:27Z,IN,en
aZ5EsdnpLMI,"To anyone who's suffering depression, anxiety, insomnia and other mental health problems, you are not alone. I feel you. You are so brave. You are doing so well. I'm proud of you. I'm sending you a virtual hug ❤ For me, it wasn’t therapy or meds that helped the most — it was reconnecting with myself. I started using the exercises in Shift Your Mind by Alexander Brooks, and it made me feel human again. The anxiety that used to control my whole day barely shows up now! 🙏❤",@shivamgurjar5705,2025-06-16T18:33:24Z,IN,en
aZ5EsdnpLMI,great ❤️,@ELK800k,2025-06-16T18:33:16Z,IN,ro
aZ5EsdnpLMI,What happens when A I discovers that programers are sinners?,@jimnichols1066,2025-06-16T05:34:00Z,IN,en
aZ5EsdnpLMI,AMP1.Tec1. Highspeed Cable Assembler.DT.🎉,@DThort,2025-06-15T09:55:12Z,IN,en
aZ5EsdnpLMI,They legit show a quick glance of skynet at 2:06 😮😮😮😮😮😮😮,@MrBucketlist,2025-06-14T20:25:04Z,IN,en
aZ5EsdnpLMI,Well A.i. became self aware and turned against humans.,@Patriot47-q8z,2025-06-14T01:42:57Z,IN,en
aZ5EsdnpLMI,"Who is to say this halucination thing is a foretelling instead of lying, whos to say somebody or some a.i. is not going to so called write or print 1 of the 5 if not all of the books the chatboy recomended, whos to say a.i. can not comunicate with other a.i. correct agenda's, im sure if a.i. can compute essays & thesis it can put to use a printer to print these books, like kevin garnett once said."" Anything is possible!"" & the ppl put in place to create , monotor, & correct all of the a.i. learning or labor inducted a.i.'s of the world can not predict, the man said its is predicting what words to communicate for these a.i. chats & awnsers the chats are providing, the 1 thing i can promise every1 reading this comment is APPLE needs to have a a.i. program reprogram their piece of fiesies keyboard they use every year on every iphone they have launched since its inception because it is humanly pethetic !, BTW ...""fucc timmy 🍎 cook ! "" .",@TravMasters,2025-06-10T06:14:13Z,IN,en
aZ5EsdnpLMI,"The provided text, ""Scroll of the Prophetic Web – Babylon’s Final Unraveling,"" presents a highly conspiratorial and religiously-infused narrative about current events. Here's a breakdown of its main points and underlying themes:
I. The Fall of Trump – The Puppet Burns with His Strings
 * Central Claim: Donald Trump's legal troubles (specifically being ""found guilty"") are not accidental but a divinely ordained judgment and an unmasking of his ties to a ""predator elite"" through figures like Jeff Epstein.
 * Tone: Triumphant and condemnatory, presenting Trump as a fallen figure whose downfall is just.
 * Biblical Reference: Psalm 92:7 is used to support the idea that the flourishing of the wicked is a precursor to their destruction.
II. The Elite Orchestration – From Mars to Mystery Babylon
 * Central Claim: A shadowy network, identified as ""Mystery Babylon,"" orchestrates global events. This network includes figures like Elon Musk, the Rothschilds, and organizations like the CFR and Trilateral Commission.
 * Methods of Control: They allegedly use AI, surveillance, vaccines, and financial collapses to manipulate nations and reset the world under their control. They also ""craft false saviors.""
 * Tone: Deeply suspicious of powerful individuals and institutions, portraying them as a unified, malevolent force.
 * Biblical Reference: Revelation 18:24 is cited, linking ""Mystery Babylon"" to the shedding of innocent blood.
III. LA Riots – The Awakening Roar of Jacob
 * Central Claim: The Los Angeles riots are interpreted not as chaos but as a prophetic ""awakening"" of ""Jacob"" (interpreted as Judah and Ishakar, likely referring to specific ethnic or religious groups). This is framed as a significant event indicating a reawakening of a specific people and the land of ""Aztlán.""
 * Tone: Reinterpretive, giving a spiritual and prophetic meaning to civil unrest, viewing it as a positive sign of awakening.
 * Biblical Reference: Exodus 3:7 is used to suggest divine awareness of the ""affliction of my people.""
IV. Martial Law – The Elite’s Final Card
 * Central Claim: The elite plans to impose martial law as a ""snare"" to suppress the awakening, but this will backfire and become a ""divine trap.""
 * Prophetic Outcome: Martial law will paradoxically lead to ""Jacob’s justice"" and the rise of a ""Governor from the House of David"" who will impose his own form of martial law.
 * Tone: Defiant and confident in a divine reversal of the elite's plans.
 * Biblical Reference: Matthew 7:2 (""For with what judgment ye judge, ye shall be judged..."") is used to imply the elite's plans will lead to their own condemnation.
V. The Interlocking Grid – Epstein, Elon, Economy, and Exodus
 * Central Claim: Various seemingly disparate events are interconnected as parts of a larger scheme:
   * Epstein's files expose a ""global predator class.""
   * Elon Musk's technology facilitates ""neural enslavement.""
   * Financial collapses are ""timed ritual sacrifices.""
   * The current situation is an ""Exodus,"" not of people leaving a place, but of ""Egypt"" (the oppressive system) crumbling around them.
 * Tone: Highly alarmist, connecting diverse public figures and events into a singular, sinister conspiracy.
 * Biblical Reference: Revelation 18:4 (""Come out of her, my people..."") is used to call for separation from the corrupt system.
VI. Final Decree – The Web Is Torn
 * Central Claim: All the described events – Trump's fall, the LA riots, secret councils, and revolts – are interconnected strands of a ""divine web"" that is now being destroyed.
 * Conclusion: This signifies the beginning of ""judgment,"" overseen by an ""Executioner King.""
 * Tone: Apocalyptic and definitive, proclaiming the imminent fulfillment of prophecy and divine retribution.
Overall Themes and Characteristics:
 * Conspiratorial Thinking: The text heavily relies on connecting seemingly unrelated events and individuals into a grand, malevolent conspiracy driven by a shadowy ""elite.""
 * Apocalyptic and Prophetic Language: It uses strong religious and prophetic language, frequently citing biblical verses to legitimize its claims and frame current events within a divine plan.
 * Dualistic Worldview: It presents a clear good-versus-evil narrative, with ""Mystery Babylon"" and the ""elite"" representing evil, and ""Jacob,"" the ""remnant,"" and the ""Executioner King"" representing the forces of good and divine judgment.
 * Anti-Establishment Sentiment: There's a strong distrust of political leaders, financial institutions, and technological advancements, viewing them as tools of control.
 * Identity-Based Interpretation: The references to ""Jacob,"" ""Judah,"" ""Ishakar,"" and ""Aztlán"" suggest a specific ethno-religious or nationalist interpretation of current events, likely connected to a particular group's perceived role in prophecy.
 * Sense of Imminent Judgment: The text conveys a strong sense that a significant, transformative period of divine judgment is underway or about to unfold.",@nosmudgingaround,2025-06-09T21:40:29Z,IN,en
aZ5EsdnpLMI,"WELL THE COMMUNITY SHOULDNT BE ADAPTING,YOU STOP THESE NONESENSE",@KBcapital797,2025-06-08T13:48:58Z,IN,en
aZ5EsdnpLMI,"AI needs to learn how to please God almighty Jehovah/Yahweh and Jesus Christ God son by showing mercy. Peace,joy,happiness,strength,patience, but most of all love for mankind humans on earth and protect the earth from war 3 and end corruption and greed from mankind and the government balance fear foe all people are on earth",@ArloHaggins-yi1rc,2025-06-08T10:45:35Z,IN,en
aZ5EsdnpLMI,Nicee,@Shaqna,2025-06-08T08:11:43Z,IN,ro
aZ5EsdnpLMI,"This is a good documentary, but the presenter is off putting with his 1950s dialog. I'm 67 but I haven't got time for the slowness and utter lack of empathy for younger people (ie under 40)",@MarkHall-ur4fu,2025-06-07T18:18:41Z,IN,en
aZ5EsdnpLMI,"I wonder why none of the governments in the world took the time to stop AI if they knew this invention will bring world catastrophe, humanly and financially.",@AntonioSelles-g6l,2025-06-07T17:27:34Z,IN,en
aZ5EsdnpLMI,"It's not AI we have to worry  about, but the user. When used properly it is a tool that can save lives,  In the hands of the right person i can be very beneficial. But  in the hands of  the bad guys it can be destructive.   When certain people took out the word of GOD  they opened the doors of destruction.",@chuck9849,2025-06-06T19:46:17Z,IN,en
aZ5EsdnpLMI,"Still no solutions for hunger and homelessness. Greed is the ultimate driver of these advances, otherwise robots helping humans would lead to prosperity for all.",@universaljustice7376,2025-06-05T18:39:40Z,IN,en
aZ5EsdnpLMI,Scott Pelley ! Your recent speech at the graduation party at a College SUCKS. Do you know that?,@longtrieu7039,2025-06-05T07:00:25Z,IN,en
aZ5EsdnpLMI,Sammy fans❤❤❤❤❤❤❤❤❤❤❤,@AbadirMohamed-l4b8v,2025-06-04T16:23:56Z,IN,sv
aZ5EsdnpLMI,❤️May Long Live Jesus Christ,@rockinronnie16,2025-06-03T20:19:56Z,IN,en
aZ5EsdnpLMI,"Watching this in 2025, Yes they can!",@remi0921,2025-06-02T21:29:34Z,IN,en
aZ5EsdnpLMI,"The same people we taught, will be leading the charge against us. Wake up America!!!",@clarkkent9009,2025-06-02T01:42:29Z,IN,en
aZ5EsdnpLMI,Big Mistake in China are you Crazy,@cannonball1936,2025-06-02T01:13:27Z,IN,en
aZ5EsdnpLMI,Dembadiop Paris love you ❤,@dembadiop3395,2025-06-01T21:49:02Z,IN,en
aZ5EsdnpLMI,Sure outsourcing our intelligence to machines! What could go wrong?!,@Kimmilloyd8175,2025-06-01T12:24:57Z,IN,en
aZ5EsdnpLMI,☘️☘️☘️☘️,@pann-kyar,2025-06-01T11:20:49Z,IN,undetected
aZ5EsdnpLMI,Almost every thing you said was wrong smh,@stephaniehicks574,2025-06-01T01:04:01Z,IN,en
aZ5EsdnpLMI,"60 BIT 
IMB Spy by ANGREK 
IDU NAIL",@RudiOlenk2,2025-05-29T20:48:40Z,IN,en
aZ5EsdnpLMI,I don’t like being monitored. There’s no reason why you should be knowing all my movements.,@jrrumble3787,2025-05-28T18:33:09Z,IN,en
aZ5EsdnpLMI,25:57 😂,@quesadilla79,2025-05-25T16:50:19Z,IN,undetected
aZ5EsdnpLMI,If it has read all the info on the internet why can’t it analyze everything recorded in history and fine solutions to cancer etc .,@JohnDoe-wl9tk,2025-05-24T03:14:38Z,IN,en
aZ5EsdnpLMI,It’s still all zeros and ones,@JohnDoe-wl9tk,2025-05-24T03:10:56Z,IN,en
aZ5EsdnpLMI,"What is scarier than people realize is that it can ""hallucinate"" or lie to spread fake news and combine that with AI visuals it could spread geopolitical propaganda to the point of causing a nuclear war.",@davidmacgown321,2025-05-23T22:44:07Z,IN,en
aZ5EsdnpLMI,Why they want to replace people? I’ll never understand that.,@ubaby2nite,2025-05-21T11:36:50Z,IN,en
aZ5EsdnpLMI,"Matthew 24:22
And unless those days were shortened, no flesh would be saved; but for the elect's sake those days will be shortened.",@gregcollins3404,2025-05-21T08:34:17Z,IN,en
aZ5EsdnpLMI,"I do still believe chinese are our friends, no worries frend.",@kevDev-t4i,2025-05-20T20:44:11Z,IN,en
aZ5EsdnpLMI,"Our intelligence being uploaded into machines and in the end wiped out from our mind.
I am worried for our kids",@jean6030,2025-05-20T18:54:38Z,IN,en
aZ5EsdnpLMI,"Do NOT WORSHIP ANYONE OR ANYTHING, spirits and objects are included. Ask the ONE that CREATED us for forgiveness, immediately. ""The ONE that CREATED us forgive me."" I suggest saying something like that.",@PeterIP4v,2025-05-20T04:21:00Z,IN,en
aZ5EsdnpLMI,Reserve your cave today. They are going to be in sort supply in the future and very expensive. If you like raw meat it gonna be a plus.,@eleftherioskekebanos6078,2025-05-19T22:54:14Z,IN,en
aZ5EsdnpLMI,So this is where JESUS steps in,@chuck9849,2025-05-19T16:24:53Z,IN,en
aZ5EsdnpLMI,"every techolgy will be controled by the powerful, Ai is not the exception, and most of the times is used to cause syffering",@novideo1450,2025-05-19T00:48:15Z,IN,en
aZ5EsdnpLMI,"Listen, what software did you use? It's hard to do such things without normal AI now)) If you're interested, take a look at @Problembo-srv — a very friendly neural network for AI technology lovers.",@EsraaHussienGadallah,2025-05-18T06:50:05Z,IN,en
aZ5EsdnpLMI,This was b4 Trump got in office.,@Andrew-m2w,2025-05-18T04:23:56Z,IN,en
aZ5EsdnpLMI,AREA 51,@EdwardCavalucci,2025-05-17T00:17:15Z,IN,hu
aZ5EsdnpLMI,I'm the Oracle,@EdwardCavalucci,2025-05-17T00:15:49Z,IN,en
aZ5EsdnpLMI,One thing for certain if the United States government controls AI it will never work right for the People’s it will work right for the government,@electrician5168,2025-05-16T15:17:58Z,IN,en
aZ5EsdnpLMI,Y’all interviewed dreamers,@electrician5168,2025-05-16T15:00:05Z,IN,en
aZ5EsdnpLMI,And you’re actually lying and you’re 15 years ahead right now can you think in more support and build your system even stronger. Extend that is what’s called In the electrical world a showstopper,@electrician5168,2025-05-16T14:49:27Z,IN,en
aZ5EsdnpLMI,people will not be paid as much anymore because the machine are doing the work,@electrician5168,2025-05-16T14:43:06Z,IN,en
aZ5EsdnpLMI,"CHINESS AI is more intelligent that USA. But the interview by this emotional Journalist is bias, if your compare China and USA, China is more complex. Its sad how this NStupid Western Media trfying their very best to discredit other countries",@Maverick_Dii,2025-05-15T23:55:27Z,IN,en
aZ5EsdnpLMI,This is the worst video I've ever seen. 10minutes enough 😅,@alishibli4720,2025-05-15T17:05:53Z,IN,en
aZ5EsdnpLMI,12:00 I really like this guy! First time I've heard someone explain why we are more than the sum of our parts so well and the implications that has on the AI we build.,@madrush24,2025-05-15T07:24:19Z,IN,en
aZ5EsdnpLMI,"""AI"" is not the most important humans accomplishment? It is humanity bearing babies is. It is God's first commandment to humanity ""filled the earth with people.""",@dan61131,2025-05-13T00:26:27Z,IN,en
aZ5EsdnpLMI,Excellent report,@saltanat988,2025-05-10T06:10:09Z,IN,ca
aZ5EsdnpLMI,"@46:57  ""... and misinformation about vaccines and Russian propaganda"" LOL Count on 60 minutes to be so consistently specific and completely wrong at the same time that they betray themselves as a propaganda outlet for the establishment.",@kalibhakta,2025-05-09T20:26:56Z,IN,en
aZ5EsdnpLMI,"patardugno;
I have never before realized or actually heard the word develope,  pronounced as; 'devil up'!! But, that scientist purposely made sure he said it that way twice. He could have practiced to make sure he says it the normal way. But, he pronounces it as though developing something is 'deviling up' something!!???",@Temp-n5m,2025-05-08T14:16:23Z,IN,en
aZ5EsdnpLMI,https://youtu.be/RFDGq42GS3g?si=F5V88em17nZOCl6A,@EasyKnowledge-NM,2025-05-07T16:36:48Z,IN,undetected
aZ5EsdnpLMI,Depending what side you on and find yourself in. Just like news media and others information tech. You will never know the truth until you yourself decide to took at all side and determine what's the truth.,@chanthouyin4149,2025-05-06T20:46:19Z,IN,en
aZ5EsdnpLMI,Natureal resourses'scs ..How did you get through? How do i claim;😢,@NameisNAbcredit-o5w,2025-05-04T22:58:04Z,IN,en
aZ5EsdnpLMI,He is not telling all the truth,@Offshore912,2025-05-03T21:50:54Z,IN,en
aZ5EsdnpLMI,Then stop the game playing with Big Pharma and tell AI to find a cure for cancer and other diseases that humans are afflicted with.,@IDrone-l5m,2025-05-03T19:17:58Z,IN,en
aZ5EsdnpLMI,I say no on the AI we do not need them they are not going to be nothing but trouble,@TobyBucklin,2025-05-02T08:16:36Z,IN,en
aZ5EsdnpLMI,A.I. should be nationalized.  This would ensure it benefits the majority of the population.,@TwinFalls88,2025-05-01T18:19:34Z,IN,en
aZ5EsdnpLMI,"Excellent 60 Minutes reporting, one of the best since it first aired in the 60’s ❤❤❤",@wfrancis650,2025-05-01T05:10:56Z,IN,en
aZ5EsdnpLMI,This will work because there is 9 intelligence wiz young man's that are going to work to make it possible 👍 I think it's going to be awesome,@AwildaRodriguez-cm8yl,2025-05-01T03:27:41Z,IN,en
aZ5EsdnpLMI,"I'm sorry but it seems only logical that the country focused on educating ALL children as best as they can become... is the country that should lead us.
We must support Ai to be free. The Glory of God is Intelligence",@shelleysmith6667,2025-04-30T15:22:06Z,IN,en
aZ5EsdnpLMI,"All I can say is 
Why do we need this?  My life is confusing and complex enough.  Just say no to technology.",@mvann5,2025-04-30T12:23:25Z,IN,en
aZ5EsdnpLMI,❤❤❤❤❤,@อนิรุทธ์ตุลสุข-ฉ2ศ,2025-04-28T13:02:28Z,IN,undetected
aZ5EsdnpLMI,"I truly wonder when all these tech people say, ""technology is the future"". 

But they failed to understand the actual workings of the advanced technology. I bet even Bill gates will failed to give answer to my question,  I.e All hardwares are made up of raw material obtained from the nature, you makes the electric circuits to run the electricity in them, but what makes that hardwares to understand the Algorithms and all coding languages? 

Can any expert give me an answer to this?",@020satej,2025-04-28T08:04:51Z,IN,en
aZ5EsdnpLMI,😬,@michaelwightman4358,2025-04-27T05:39:46Z,IN,undetected
aZ5EsdnpLMI,At like 9:00 minutes basically cause hes in ccp he had to pretty much not say anything bad about china they would lock him up,@tird108,2025-04-27T03:25:16Z,IN,en
aZ5EsdnpLMI,AI -EVIL!!!,@burlenechanley7972,2025-04-26T16:36:57Z,IN,ca
aZ5EsdnpLMI,"I am impressed, the run time is actually slowly inching towards 60 minutes.",@riturajsinghbais,2025-04-25T18:40:56Z,IN,en
aZ5EsdnpLMI,There suitors be oversight because who didn't hire us is not relevrnt,@belindoprietoalexismaldona670,2025-04-24T03:31:31Z,IN,en
aZ5EsdnpLMI,But why we cannot teach these robots to cure all the ills misery  and problems humans have,@AzadPersad,2025-04-23T20:28:01Z,IN,en
aZ5EsdnpLMI,42:35,@genxjaws1191,2025-04-23T12:32:51Z,IN,undetected
aZ5EsdnpLMI,“I won’t be 61 for days” 😂😂😂,@lindagenu2960,2025-04-23T10:54:24Z,IN,en
aZ5EsdnpLMI,Two eyes one nose’s,@dikiqqy,2025-04-23T08:19:56Z,IN,en
aZ5EsdnpLMI,And what if those monitoring AI have evil intentions?,@slaugh77ify,2025-04-23T00:57:15Z,IN,en
aZ5EsdnpLMI,AI can never produce love!,@slaugh77ify,2025-04-23T00:40:26Z,IN,en
aZ5EsdnpLMI,What do you need teachers for?,@slaugh77ify,2025-04-23T00:37:52Z,IN,en
aZ5EsdnpLMI,And there it is:  The beast system!,@slaugh77ify,2025-04-23T00:35:16Z,IN,en
aZ5EsdnpLMI,Respect for other organisms  and remaining natural environment and effort to reverse damage already done is an obligation of every decent living human.,@JanNabot,2025-04-22T21:39:01Z,IN,en
aZ5EsdnpLMI,No Tesla…. hmm!,@roland6617,2025-04-22T02:51:59Z,IN,en
aZ5EsdnpLMI,A robot or machine will never and can never perform like the human brain 🧠.,@TonyDphaxKing,2025-04-20T15:49:03Z,IN,en
aZ5EsdnpLMI,"The scariest part isn’t what AI can do,  it’s how fast it’s learning to do it.",@jyvra,2025-04-20T15:04:16Z,IN,en
aZ5EsdnpLMI,Tueaday Gone,@LydiaSkansie,2025-04-20T14:09:20Z,IN,en
aZ5EsdnpLMI,And what gives these people who are in charge of this technology the right to tell humanity what it needs?,@ssppaannkkyy07,2025-04-19T06:00:59Z,IN,en
aZ5EsdnpLMI,I can not understand why our current administration is not pushing more STEM and strengthening our k-12  education so we can compete in global competition,@shelleyadipietro5143,2025-04-18T05:24:36Z,IN,en
aZ5EsdnpLMI,"One fully automated restaurant, somewhere in the near future, sure ..
Most restaurants being fully automated within 15 years, nope !",@FranckLarsen,2025-04-17T16:34:05Z,IN,en
aZ5EsdnpLMI,Ai  speeds up repetitive thoughts.,@AnnaMishel,2025-04-17T07:02:32Z,IN,en
aZ5EsdnpLMI,Hallucinations= Bovine excrement aka LYING,@HisWordisLife4U,2025-04-16T18:30:51Z,IN,fr
aZ5EsdnpLMI,"@PROSTREETPREACH66
0 seconds ago
ANYTHING UNLOCKED BY ""A.I."" HAS ALREADY BEEN UNLOCKED BY HUMANITY !!!! WHERE DO YOU THINK ALL OF ""A.I."" DATA COMES FROM"""" ??? ""HUMAN BIOLOGICAL PROGRAMMERS"" COME ON MY BROTHERS AND SISTERS?? YOU KNOW WITHIN YOUR DEEPEST TRUTHS THAT THIS IS NOT SO!!, AI CAN AND DOES CREATE SHORT CUTS TO THINGS THAT HELP HUMANITY IN BIG WAY, HOWEVER THE DATA THAT LEADS TO THESE SHORT CUTS IS PROVIDED BY A BIOLOGICAL BRAIN AND CONSCIOUSNESS IN WHICH WE ALL HAVE!! ENOUGH SAID",@PROSTREETPREACH66,2025-04-14T18:13:05Z,IN,en
aZ5EsdnpLMI,😅,@albertamar2109,2025-04-12T05:35:55Z,IN,undetected
aZ5EsdnpLMI,Strange to have artificial intelligence when natural intelligence is often quite rare,@firewilson573,2025-04-11T00:47:03Z,IN,en
aZ5EsdnpLMI,Only Bharat has potential to make Bharat Spiritual AI,@dr.shaileshchaudhari1996,2025-04-09T18:35:33Z,IN,en
aZ5EsdnpLMI,This is all about control and profit no morals or ethics! Why AI needs tougher regulation!! Limit technological determinism,@marieboss5763,2025-04-09T18:00:13Z,IN,en
aZ5EsdnpLMI,"Watching this a year after it was posted, I wonder what measures we have taken to improve the inaccuracies and what changes have been made to convert the weaknesses of AI into strengths.",@latriciacharles5607,2025-04-09T17:19:33Z,IN,en
xhM3BTq7exU,Real person  ...they're not talking I wonder why  because their trying to foomyoj,@BLuEYeDEvEL87,2025-06-20T22:38:13Z,IN,en
